date,num_requests,process_time_mean,process_time_min,process_time_max,cpu_mean,ram_mean
2021-05-17 21:30:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-17 22:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-17 22:30:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-17 23:00:00,0,0.0,0.0,0.0,0.0998333333333333,1.277
2021-05-17 23:30:00,0,0.0,0.0,0.0,0.1166666666666666,1.277
2021-05-18 00:00:00,0,0.0,0.0,0.0,0.0833333333333333,1.7026666666666666
2021-05-18 00:30:00,0,0.0,0.0,0.0,0.1166666666666666,1.277
2021-05-18 01:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-18 01:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-18 02:00:00,0,0.0,0.0,0.0,0.0998333333333333,0.8513333333333333
2021-05-18 02:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-18 03:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-18 03:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-18 04:00:00,0,0.0,0.0,0.0,0.1,0.4256666666666666
2021-05-18 04:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.4256666666666666
2021-05-18 05:00:00,0,0.0,0.0,0.0,0.1,0.4256666666666666
2021-05-18 05:30:00,0,0.0,0.0,0.0,0.1166666666666666,1.277
2021-05-18 06:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-18 06:30:00,1,41.0,41.0,41.0,0.1498333333333333,1.277
2021-05-18 07:00:00,2,35.0,35.0,35.0,0.1666666666666666,1.7026666666666666
2021-05-18 07:30:00,7,32.857142857142854,26.0,50.0,0.2666666666666666,1.277
2021-05-18 08:00:00,18,30.166666666666668,27.0,34.0,0.5165000000000001,1.277
2021-05-18 08:30:00,18,32.833333333333336,29.0,48.0,0.55,2.5540000000000003
2021-05-18 09:00:00,30,34.13333333333333,13.0,136.0,0.95,1.277
2021-05-18 09:30:00,32,32.0,27.0,42.0,0.8666666666666667,1.7026666666666666
2021-05-18 10:00:00,40,32.775,11.0,121.0,1.1661666666666666,1.7026666666666666
2021-05-18 10:30:00,49,31.18367346938776,26.0,48.0,1.1833333333333331,2.5540000000000003
2021-05-18 11:00:00,75,33.306666666666665,13.0,191.0,2.183333333333333,2.9796666666666667
2021-05-18 11:30:00,59,31.271186440677965,13.0,126.0,1.5491666666666668,2.5540000000000003
2021-05-18 12:00:00,12,29.08333333333333,26.0,32.0,0.3666666666666666,1.277
2021-05-18 12:30:00,11,47.72727272727273,28.0,215.0,0.6,2.128333333333333
2021-05-18 13:00:00,15,45.86666666666667,28.0,256.0,0.6665,2.128333333333333
2021-05-18 13:30:00,20,30.3,25.0,43.0,0.55,2.128333333333333
2021-05-18 14:00:00,41,35.36585365853659,10.0,262.0,1.3,2.128333333333333
2021-05-18 14:30:00,71,32.028169014084504,12.0,138.0,1.9166666666666667,2.5540000000000003
2021-05-18 15:00:00,161,31.67701863354037,11.0,205.0,4.415666666666667,4.256666666666666
2021-05-18 15:30:00,125,33.432,10.0,189.0,3.533333333333333,4.256666666666666
2021-05-18 16:00:00,20,44.45,28.0,258.0,0.8166666666666667,1.7026666666666666
2021-05-18 16:30:00,15,31.933333333333334,27.0,37.0,0.4666666666666667,0.8513333333333333
2021-05-18 17:00:00,0,0.0,0.0,0.0,0.0998333333333333,0.8513333333333333
2021-05-18 17:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-18 18:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-18 18:30:00,0,0.0,0.0,0.0,0.1,0.4256666666666666
2021-05-18 19:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.4256666666666666
2021-05-18 19:30:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-18 20:00:00,0,0.0,0.0,0.0,0.1166666666666666,1.277
2021-05-18 20:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-18 21:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-18 21:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-18 22:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-18 22:30:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-18 23:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-18 23:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-19 00:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-19 00:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-19 01:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-19 01:30:00,0,0.0,0.0,0.0,0.0998333333333333,0.8513333333333333
2021-05-19 02:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-19 02:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-19 03:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-19 03:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-19 04:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-19 04:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-19 05:00:00,0,0.0,0.0,0.0,0.1165,0.8513333333333333
2021-05-19 05:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-19 06:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-19 06:30:00,0,0.0,0.0,0.0,0.1333333333333333,0.8513333333333333
2021-05-19 07:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-19 07:30:00,8,29.875,14.0,41.0,0.2833333333333333,2.128333333333333
2021-05-19 08:00:00,28,48.32142857142857,24.0,347.0,1.3,1.7026666666666666
2021-05-19 08:30:00,42,32.095238095238095,11.0,146.0,1.2333333333333334,2.5540000000000003
2021-05-19 09:00:00,76,31.59210526315789,9.0,138.0,1.9828333333333328,2.128333333333333
2021-05-19 09:30:00,72,33.416666666666664,25.0,247.0,2.033333333333333,1.7026666666666666
2021-05-19 10:00:00,59,36.13559322033898,12.0,280.0,1.8666666666666667,3.405333333333333
2021-05-19 10:30:00,104,33.29807692307692,13.0,245.0,2.816333333333333,3.405333333333333
2021-05-19 11:00:00,224,33.191964285714285,12.0,240.0,6.216666666666667,5.533666666666666
2021-05-19 11:30:00,229,34.7117903930131,11.0,358.0,6.233333333333333,4.256666666666666
2021-05-19 12:00:00,246,33.80487804878049,10.0,299.0,6.966666666666667,5.959333333333333
2021-05-19 12:30:00,173,35.01156069364162,12.0,368.0,5.098333333333333,4.682333333333333
2021-05-19 13:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-19 13:30:00,0,0.0,0.0,0.0,0.0998333333333333,2.128333333333333
2021-05-19 14:00:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-19 14:30:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-19 15:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-19 15:30:00,116,33.77586206896552,12.0,268.0,3.283333333333333,4.256666666666666
2021-05-19 16:00:00,382,32.59424083769633,9.0,321.0,10.216666666666669,7.662
2021-05-19 16:30:00,267,32.53183520599251,9.0,306.0,7.25,5.1080000000000005
2021-05-19 17:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-19 17:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-19 18:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-19 18:30:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-19 19:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-19 19:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-19 20:00:00,0,0.0,0.0,0.0,0.1165,0.8513333333333333
2021-05-19 20:30:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-19 21:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-19 21:30:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-19 22:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-19 22:30:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-19 23:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-19 23:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-20 00:00:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-20 00:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-20 01:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-20 01:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-20 02:00:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-20 02:30:00,0,0.0,0.0,0.0,0.1,0.4256666666666666
2021-05-20 03:00:00,0,0.0,0.0,0.0,0.1,0.4256666666666666
2021-05-20 03:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-20 04:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-20 04:30:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-20 05:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-20 05:30:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-20 06:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-20 06:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-20 07:00:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-20 07:30:00,7,33.0,28.0,48.0,0.3166666666666666,2.9796666666666667
2021-05-20 08:00:00,19,30.0,26.0,37.0,0.5498333333333334,0.8513333333333333
2021-05-20 08:30:00,29,44.37931034482759,10.0,376.0,1.2,3.405333333333333
2021-05-20 09:00:00,49,33.40816326530612,13.0,186.0,1.5166666666666666,2.5540000000000003
2021-05-20 09:30:00,44,33.09090909090909,10.0,206.0,1.3996666666666668,0.8513333333333333
2021-05-20 10:00:00,33,30.57575757575757,27.0,53.0,0.8996666666666666,2.5540000000000003
2021-05-20 10:30:00,42,30.38095238095238,26.0,43.0,1.25,2.128333333333333
2021-05-20 11:00:00,60,32.65,11.0,180.0,1.7166666666666666,2.5540000000000003
2021-05-20 11:30:00,51,36.88235294117647,26.0,295.0,1.6666666666666667,2.5540000000000003
2021-05-20 12:00:00,43,31.813953488372093,25.0,46.0,1.1663333333333334,2.9796666666666667
2021-05-20 12:30:00,26,35.42307692307692,13.0,185.0,0.9833333333333332,1.7026666666666666
2021-05-20 13:00:00,3,141.0,33.0,352.0,0.5666666666666667,2.128333333333333
2021-05-20 13:30:00,10,32.6,27.0,45.0,0.3496666666666667,1.277
2021-05-20 14:00:00,21,36.0,11.0,172.0,0.8,2.5540000000000003
2021-05-20 14:30:00,14,30.571428571428573,28.0,41.0,0.4666666666666667,1.7026666666666666
2021-05-20 15:00:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-20 15:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-20 16:00:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-20 16:30:00,2,36.5,34.0,39.0,0.15,1.277
2021-05-20 17:00:00,4,38.75,30.0,59.0,0.25,1.7026666666666666
2021-05-20 17:30:00,2,32.5,32.0,33.0,0.15,1.277
2021-05-20 18:00:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-20 18:30:00,0,0.0,0.0,0.0,0.1166666666666666,1.277
2021-05-20 19:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-20 19:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-20 20:00:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-20 20:30:00,0,0.0,0.0,0.0,0.0833333333333333,1.7026666666666666
2021-05-20 21:00:00,0,0.0,0.0,0.0,0.1166666666666666,1.277
2021-05-20 21:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-20 22:00:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-20 22:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-20 23:00:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-20 23:30:00,1,41.0,41.0,41.0,0.1498333333333333,0.8513333333333333
2021-05-21 00:00:00,1,34.0,34.0,34.0,0.15,2.128333333333333
2021-05-21 00:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-21 01:00:00,0,0.0,0.0,0.0,0.0833333333333333,2.128333333333333
2021-05-21 01:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-21 02:00:00,0,0.0,0.0,0.0,0.0831666666666666,0.8513333333333333
2021-05-21 02:30:00,0,0.0,0.0,0.0,0.1166666666666666,1.7026666666666666
2021-05-21 03:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-21 03:30:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-21 04:00:00,0,0.0,0.0,0.0,0.1,1.7026666666666666
2021-05-21 04:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-21 05:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-21 05:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-21 06:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-21 06:30:00,5,31.6,27.0,37.0,0.2333333333333333,2.128333333333333
2021-05-21 07:00:00,13,51.61538461538461,27.0,288.0,0.7333333333333333,3.831
2021-05-21 07:30:00,8,34.625,29.0,41.0,0.3166666666666666,1.277
2021-05-21 08:00:00,0,0.0,0.0,0.0,0.0998333333333333,0.8513333333333333
2021-05-21 08:30:00,169,32.46153846153846,11.0,315.0,4.7,4.256666666666666
2021-05-21 09:00:00,467,35.22269807280514,9.0,407.0,13.733333333333333,8.939
2021-05-21 09:30:00,326,34.95398773006135,10.0,412.0,9.544666666666666,6.385
2021-05-21 10:00:00,82,33.63414634146341,10.0,195.0,2.3,3.405333333333333
2021-05-21 10:30:00,50,37.82,26.0,377.0,1.6666666666666667,2.128333333333333
2021-05-21 11:00:00,0,0.0,0.0,0.0,0.1165,0.8513333333333333
2021-05-21 11:30:00,126,33.23809523809524,12.0,212.0,3.7666666666666666,3.831
2021-05-21 12:00:00,338,36.83727810650888,10.0,373.0,10.683333333333334,6.810666666666666
2021-05-21 12:30:00,228,35.01754385964912,9.0,418.0,6.933333333333334,5.1080000000000005
2021-05-21 13:00:00,40,34.825,11.0,218.0,1.3498333333333334,1.7026666666666666
2021-05-21 13:30:00,52,32.15384615384615,26.0,49.0,1.4333333333333331,1.7026666666666666
2021-05-21 14:00:00,74,33.78378378378378,13.0,222.0,2.2158333333333333,2.9796666666666667
2021-05-21 14:30:00,43,33.86046511627907,11.0,210.0,1.3833333333333333,2.128333333333333
2021-05-21 15:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-21 15:30:00,46,38.97826086956522,15.0,314.0,1.7665000000000002,3.405333333333333
2021-05-21 16:00:00,118,32.73728813559322,8.0,227.0,3.5166666666666666,4.256666666666666
2021-05-21 16:30:00,74,36.44594594594594,13.0,340.0,2.55,2.9796666666666667
2021-05-21 17:00:00,0,0.0,0.0,0.0,0.1,1.7026666666666666
2021-05-21 17:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-21 18:00:00,0,0.0,0.0,0.0,0.1,1.7026666666666666
2021-05-21 18:30:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-21 19:00:00,0,0.0,0.0,0.0,0.1,2.6420689655172414
2021-05-21 19:30:00,0,0.0,0.0,0.0,0.1071428571428571,1.7613793103448274
2021-05-21 20:00:00,0,0.0,0.0,0.0,0.1034482758620689,1.7026666666666666
2021-05-21 20:30:00,0,0.0,0.0,0.0,0.0998333333333333,0.4256666666666666
2021-05-21 21:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-21 21:30:00,0,0.0,0.0,0.0,0.0998333333333333,1.277
2021-05-21 22:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-21 22:30:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-21 23:00:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-21 23:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-22 00:00:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-22 00:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-22 01:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-22 01:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-22 02:00:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-22 02:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-22 03:00:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-22 03:30:00,0,0.0,0.0,0.0,0.0998333333333333,1.277
2021-05-22 04:00:00,0,0.0,0.0,0.0,0.1,0.4256666666666666
2021-05-22 04:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-22 05:00:00,0,0.0,0.0,0.0,0.1165,0.8513333333333333
2021-05-22 05:30:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-22 06:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-22 06:30:00,0,0.0,0.0,0.0,0.1,1.7026666666666666
2021-05-22 07:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-22 07:30:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-22 08:00:00,0,0.0,0.0,0.0,0.0998333333333333,0.8513333333333333
2021-05-22 08:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-22 09:00:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-22 09:30:00,0,0.0,0.0,0.0,0.0998333333333333,0.8513333333333333
2021-05-22 10:00:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-22 10:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-22 11:00:00,0,0.0,0.0,0.0,0.1333333333333333,0.8513333333333333
2021-05-22 11:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-22 12:00:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-22 12:30:00,0,0.0,0.0,0.0,0.1166666666666666,1.277
2021-05-22 13:00:00,0,0.0,0.0,0.0,0.1,2.128333333333333
2021-05-22 13:30:00,0,0.0,0.0,0.0,0.1,1.7026666666666666
2021-05-22 14:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-22 14:30:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-22 15:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-22 15:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-22 16:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-22 16:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-22 17:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-22 17:30:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-22 18:00:00,0,0.0,0.0,0.0,0.1166666666666666,1.277
2021-05-22 18:30:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-22 19:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-22 19:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-22 20:00:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-22 20:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-22 21:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-22 21:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-22 22:00:00,0,0.0,0.0,0.0,0.0998333333333333,0.4256666666666666
2021-05-22 22:30:00,0,0.0,0.0,0.0,0.1,0.4256666666666666
2021-05-22 23:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-22 23:30:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-23 00:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-23 00:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-23 01:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-23 01:30:00,0,0.0,0.0,0.0,0.0833333333333333,1.277
2021-05-23 02:00:00,0,0.0,0.0,0.0,0.1166666666666666,1.277
2021-05-23 02:30:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-23 03:00:00,0,0.0,0.0,0.0,0.0833333333333333,1.7026666666666666
2021-05-23 03:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-23 04:00:00,0,0.0,0.0,0.0,0.1333333333333333,0.8513333333333333
2021-05-23 04:30:00,0,0.0,0.0,0.0,0.0666666666666666,0.8513333333333333
2021-05-23 05:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-23 05:30:00,0,0.0,0.0,0.0,0.1166666666666666,1.277
2021-05-23 06:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-23 06:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-23 07:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-23 07:30:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-23 08:00:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-23 08:30:00,0,0.0,0.0,0.0,0.1165,0.8513333333333333
2021-05-23 09:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-23 09:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-23 10:00:00,0,0.0,0.0,0.0,0.0833333333333333,1.277
2021-05-23 10:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-23 11:00:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-23 11:30:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-23 12:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-23 12:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-23 13:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-23 13:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-23 14:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-23 14:30:00,0,0.0,0.0,0.0,0.1166666666666666,0.8513333333333333
2021-05-23 15:00:00,0,0.0,0.0,0.0,0.0831666666666666,2.5540000000000003
2021-05-23 15:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-23 16:00:00,0,0.0,0.0,0.0,0.1166666666666666,0.4256666666666666
2021-05-23 16:30:00,0,0.0,0.0,0.0,0.0831666666666666,0.8513333333333333
2021-05-23 17:00:00,0,0.0,0.0,0.0,0.1333333333333333,0.8513333333333333
2021-05-23 17:30:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-23 18:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-23 18:30:00,0,0.0,0.0,0.0,0.1166666666666666,1.7026666666666666
2021-05-23 19:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-23 19:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-23 20:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-23 20:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-23 21:00:00,0,0.0,0.0,0.0,0.1,1.277
2021-05-23 21:30:00,0,0.0,0.0,0.0,0.1166666666666666,1.7026666666666666
2021-05-23 22:00:00,0,0.0,0.0,0.0,0.1166666666666666,2.9796666666666667
2021-05-23 22:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-23 23:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-23 23:30:00,2,43.5,33.0,54.0,0.1833333333333333,1.7026666666666666
2021-05-24 00:00:00,3,31.666666666666668,29.0,35.0,0.1833333333333333,2.128333333333333
2021-05-24 00:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-24 01:00:00,0,0.0,0.0,0.0,0.1166666666666666,1.277
2021-05-24 01:30:00,0,0.0,0.0,0.0,0.0833333333333333,1.277
2021-05-24 02:00:00,0,0.0,0.0,0.0,0.1333333333333333,1.277
2021-05-24 02:30:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-24 03:00:00,0,0.0,0.0,0.0,0.1165,1.7026666666666666
2021-05-24 03:30:00,0,0.0,0.0,0.0,0.1166666666666666,1.277
2021-05-24 04:00:00,0,0.0,0.0,0.0,0.0833333333333333,0.8513333333333333
2021-05-24 04:30:00,0,0.0,0.0,0.0,0.1166666666666666,1.7026666666666666
2021-05-24 05:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-24 05:30:00,0,0.0,0.0,0.0,0.1333333333333333,2.128333333333333
2021-05-24 06:00:00,0,0.0,0.0,0.0,0.1,0.8513333333333333
2021-05-24 06:30:00,10,35.8,20.0,58.0,0.3498333333333334,3.405333333333333
2021-05-24 07:00:00,24,30.08333333333333,13.0,44.0,0.6333333333333333,1.7026666666666666
2021-05-24 07:30:00,215,29.94418604651163,11.0,46.0,4.75,5.533666666666666
2021-05-24 08:00:00,506,30.43478260869565,10.0,115.0,11.6125,6.810666666666666
2021-05-24 08:30:00,704,28.829545454545453,8.0,134.0,15.283333333333331,8.513333333333332
2021-05-24 09:00:00,1002,28.45808383233533,8.0,141.0,21.78333333333333,11.493
2021-05-24 09:30:00,746,29.353887399463808,10.0,173.0,16.9,9.364666666666666
2021-05-24 10:00:00,401,31.508728179551124,10.0,217.0,9.997000000000002,6.385
2021-05-24 10:30:00,258,29.492248062015506,9.0,196.0,6.166666666666667,5.1080000000000005
2021-05-24 11:00:00,41,30.21951219512195,11.0,88.0,1.1,2.5540000000000003
2021-05-24 11:30:00,123,30.29268292682927,11.0,140.0,3.0,2.5540000000000003
2021-05-24 12:00:00,251,30.49003984063745,10.0,240.0,6.246166666666666,4.256666666666666
2021-05-24 12:30:00,169,30.7810650887574,9.0,188.0,4.183333333333334,4.256666666666666
2021-05-24 13:00:00,44,30.704545454545453,10.0,106.0,1.1831666666666665,1.7026666666666666
2021-05-24 13:30:00,152,29.74342105263158,10.0,109.0,3.5,2.128333333333333
2021-05-24 14:00:00,309,30.25242718446602,9.0,203.0,7.766666666666667,6.385
2021-05-24 14:30:00,226,30.336283185840703,9.0,172.0,5.616666666666666,5.959333333333333
2021-05-24 15:00:00,102,31.147058823529413,12.0,170.0,2.616,2.9796666666666667
2021-05-24 15:30:00,61,30.9344262295082,11.0,114.0,1.6333333333333333,1.7026666666666666
2021-05-24 16:00:00,0,0.0,0.0,0.0,0.1,2.128333333333333
2021-05-24 16:30:00,2,38.0,30.0,46.0,0.1165,1.7026666666666666
2021-05-24 17:00:00,2,32.5,32.0,33.0,0.1833333333333333,1.277
